City,BHK,Location,Price (₹),Area (sqft),Property Type,Furnishing,Property Facing,overlooking,Bathroom,Balcony,Tenant Preferred,Availability
Pune,4,"CLOVER Verde, CLOVER Verde, Kalyani Nagar, Pune",3.5 Lac,4700 sqft,Flat,Unfurnished,North,"Garden/Park, Pool, Main Road",4,4,Bachelors/Family,Immediately
Pune,3,"Krisala 41 Estera Phase III, Krisala 41 Estera Phase III, Punawale, Pimpri Chinchwad, Pune",25000,927 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,2,Family,Immediately
Pune,4,"Sky I 5, Sky I 5, Baner, Pune",1.5 Lac,2730 sqft,Flat,Semi-Furnished,East,Garden/Park,4,2,Bachelors/Family,Immediately
Pune,2,"Pride Valencia, Pride Valencia, Baner, Pune",45000,1150 sqft,Flat,Furnished,East,Pool,2,3,Family,Immediately
Pune,2,"Gulmohar Renaissance, Gulmohar Renaissance, Wagholi, Pune",31000,850 sqft,Flat,Furnished,East,"Garden/Park, Main Road",2,2,Bachelors/Family,Immediately
Pune,3,"Victoria Garden, Victoria Garden, Kalyani Nagar, Pune",60000,1400 sqft,Flat,Unfurnished,East,"Garden/Park, Pool, Main Road",3,2,Bachelors,Immediately
Pune,3,"Mantra Mesmer Phase 1, Mantra Mesmer Phase 1, Keshav Nagar Mundhwa, Pune",36500,1150 sqft,Flat,Semi-Furnished,East,Main Road,3,2,Bachelors/Family,Immediately
Pune,2,"Kolte Patil Life Republic Sector R16 16th Avenue Arezo F Building, Kolte Patil Life Republic Sector R16 16th Avenue Arezo F Building, Hinjawadi, Pune",21000,650 sqft,Flat,Semi-Furnished,North - East,,2,,Bachelors/Family,Immediately
Pune,2,"Goel Ganga Platino, Goel Ganga Platino, Kharadi, Pune",47000,1000 sqft,Flat,Semi-Furnished,North,Main Road,2,2,Bachelors,Immediately
Pune,3,"Kondhwa BK, Pune",26000,982 sqft,Flat,Unfurnished,East,Main Road,3,2,Family,Immediately
Pune,2,"Siddhashila Eira, Siddhashila Eira, Punawale, Pimpri Chinchwad, Pune",23800,800 sqft,Flat,Semi-Furnished,East,Garden/Park,2,2,Bachelors/Family,Immediately
Pune,3,"VTP Aethereus Phase 2, VTP Aethereus Phase 2, Mahalunge, Pune",27000,950 sqft,Flat,Semi-Furnished,East,Garden/Park,3,2,Bachelors,Immediately
Pune,4,"Adimaa, Adimaa, Bund Garden, Sangamvadi, Pune",3.2 Lac,3575 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",6,2,Bachelors/Family,Immediately
Pune,3,"Kakkad Madhukosh, Kakkad Madhukosh, Balewadi, Pune",42000,1220 sqft,Flat,Unfurnished,East,Garden/Park,3,2,Bachelors/Family,Immediately
Pune,2,"Paranjape Blue Ridge, Paranjape Blue Ridge, Blue Ridge Town Pune, Pune",45000,1016 sqft,Flat,Furnished,East,,2,1,Bachelors/Family,From Feb '26
Pune,3,"Pride World City Wellington, Pride World City Wellington, Dhanori Lohegaon Road, Pune",28000,1562 sqft,Flat,Semi-Furnished,East,"Pool, Garden/Park, Main Road",3,3,Bachelors,Immediately
Pune,2,"Pride Wellington, Pride Wellington, Charholi BK, Pune",30000,1156 sqft,Flat,Furnished,East,,2,2,Bachelors/Family,Immediately
Pune,3,"Marvel Enigma, Marvel Enigma, EON Free Zone, Kharadi, Pune",65000,1500 sqft,Flat,Semi-Furnished,East,Garden/Park,3,1,Bachelors/Family,Immediately
Pune,3,"Kumar Privilege, Kumar Privilege, Sangamvadi, Pune",80000,1500 sqft,Flat,Unfurnished,East,,3,1,Bachelors/Family,Immediately
Pune,2,"Kamal Elanza , Kamal Elanza, Shankar Kalat Nagar, Pune",32000,800 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",2,2,Bachelors/Family,Immediately
Pune,2,"Konark Campus, Konark Campus, Viman Nagar, Pune",52000,1000 sqft,Flat,Furnished,East,"Pool, Garden/Park, Main Road",2,2,Bachelors,Immediately
Pune,2,"Majestique Signature Towers, Majestique Signature Towers, Balewadi, Pune",40000,860 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",2,2,Bachelors,Immediately
Pune,3,"Paranjape Blue Ridge, Paranjape Blue Ridge, Blue Ridge Town Pune, Pune",52000,1300 sqft,Flat,Semi-Furnished,East,Garden/Park,3,2,Bachelors/Family,Immediately
Pune,5,"Ganga Dham, Ganga Dham, Market Yard, Gultekdi, Pune",1.6 Lac,2600 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool",6,2,Family,Immediately
Pune,2,"Majestique Towers, Majestique Towers, Wagholi, Pune",45000,1080 sqft,Flat,Furnished,East,"Pool, Garden/Park, Main Road",2,1,Bachelors,Immediately
Pune,4,"Panchshil Towers, Panchshil Towers, Kharadi, Pune",1.7 Lac,3400 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",5,2,Family,Immediately
Pune,2,"Nyati Elysia, Nyati Elysia, Kharadi, Pune",38000,815 sqft,Flat,Semi-Furnished,North,"Pool, Garden/Park, Main Road",2,2,Bachelors/Family,Immediately
Pune,2,"Raheja Vistas Phase III, Raheja Vistas Phase III, Mohamadwadi Settlement, Pune",26000,950 sqft,Flat,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
Pune,3,"Nyati Elite, Nyati Elite, Undri, Pune",46000,1450 sqft,Flat,Semi-Furnished,East,Pool,4,2,Bachelors,From Jan '27
Pune,2,"Whispering Wind Phase II, Whispering Wind Phase II, Baner, Pune",35000,700 sqft,Flat,Semi-Furnished,East,Garden/Park,2,1,Bachelors,Immediately
Pune,4,"Adimaa, Adimaa, Boat Club Road, Pune",3.3 Lac,3500 sqft,Flat,Semi-Furnished,East,Garden/Park,4,2,Family,Immediately
Pune,3,"Kumar Prospera, Kumar Prospera, Hadapsar, Pune",55000,1230 sqft,Flat,Semi-Furnished,North,,3,1,Bachelors/Family,Immediately
Pune,1,"Paranjape Blue Ridge, Paranjape Blue Ridge, Blue Ridge Town Pune, Pune",25000,440 sqft,Flat,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",1,1,Bachelors/Family,Immediately
Pune,3,"Godrej Greens, Godrej Greens, Undri, Pune",20000,1000 sqft,Flat,Unfurnished,East,"Garden/Park, Pool, Main Road",3,2,Bachelors,Immediately
Pune,2,"Pethkar Siyona, Pethkar Siyona, Punawale, Pimpri Chinchwad, Pune",25000,855 sqft,Flat,Unfurnished,East,Garden/Park,2,1,Family,Immediately
Pune,4,"Yoo Pune, Yoo Pune, Magarpatta, Pune",3.5 Lac,4066 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool",5,2,Family,Immediately
Pune,2,"Perfect 10 Phase4, Perfect 10 Phase4, Laxmi Nagar Balewadi, Pune",34000,730 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Pune,4,"Panchshil One North, Panchshil One North, Magarpatta, Pune",1.7 Lac,3300 sqft,Flat,Unfurnished,East,Garden/Park,4,2,Bachelors,Immediately
Pune,1,"Madhavbaug Society Shivthirth Nagar, Pune",25000,550 sqft,Flat,Semi-Furnished,North - East,,1,1,Family,Immediately
Pune,3,"Kolte Patil Tuscan Estate Signature Meadows, Kolte Patil Tuscan Estate Signature Meadows, Kharadi, Pune",79000,1700 sqft,Flat,Furnished,East,"Garden/Park, Pool, Main Road",3,3,Bachelors,Immediately
Pune,2,"Magarpatta City Roystonea, Magarpatta City Roystonea, Magarpatta, Pune",35000,950 sqft,Flat,Unfurnished,East,Garden/Park,2,2,Bachelors/Family,Immediately
Pune,2,"Tayal Corp K City, Tayal Corp K City, Mundhwa, Pune",30000,1020 sqft,Flat,Semi-Furnished,East,Main Road,2,2,Family,Immediately
Pune,3,"Tain Square, Tain Square, Fatima Nagar Wanowrie, Pune",45000,1800 sqft,Flat,Unfurnished,East,Main Road,3,1,Family,Immediately
Pune,1,"Joyville Hadapsar Annexe, Joyville Hadapsar Annexe, Manjri, Manjri Budruk, Pune",18000,650 sqft,Flat,Semi-Furnished,East,Garden/Park,1,1,Bachelors/Family,Immediately
Pune,3,"Supreme Belmac Residences, Supreme Belmac Residences, Wadgaon Sheri, Pune",80000,1450 sqft,Flat,Semi-Furnished,East,"Pool, Garden/Park, Main Road",3,2,Bachelors/Family,Immediately
Pune,2,"Viman Jewel, Viman Jewel, Viman Nagar, Pune",37000,850 sqft,Flat,Furnished,East,Garden/Park,2,2,Bachelors/Family,Immediately
Pune,3,"Siddharth Ganga Tower, Siddharth Ganga Tower, Kalyani Nagar, Pune",70000,1350 sqft,Flat,Semi-Furnished,,,3,2,Bachelors/Family,Immediately
Pune,3,"Nyati Grandeur, Nyati Grandeur, Kondhwa, Pune",45000,1675 sqft,Flat,Furnished,East,Pool,3,2,Bachelors,Immediately
Pune,2,"Solitaire Co Op Housing Society Ltd, Solitaire Co Op Housing Society Ltd, Siddartha Nagar Dhanori, Pune",26000,763 sqft,Flat,Semi-Furnished,,,2,1,Bachelors/Family,Immediately
Pune,3,"Panchshil Towers, Panchshil Towers, Kharadi, Pune",1.3 Lac,2200 sqft,Flat,Furnished,East,"Garden/Park, Pool, Main Road",3,2,Bachelors/Family,Immediately
Pune,3,"Amanora Elevate Towers, Amanora Elevate Towers, Amanora Park Town, Pune",56000,1534 sqft,Flat,Unfurnished,East,"Garden/Park, Main Road",3,3,Bachelors/Family,Immediately
Pune,3,"Wagholi, Pune",30000,1130 sqft,Flat,Unfurnished,East,Garden/Park,3,2,Bachelors/Family,Immediately
Pune,3,"Vascon Forest County, Vascon Forest County, EON Free Zone, Kharadi, Pune",85000,1591 sqft,Flat,Furnished,East,Garden/Park,3,1,Bachelors/Family,From Feb '26
Pune,3,"Vilas Javdekar Yashwin Yashwin Sukhniwas, Vilas Javdekar Yashwin Yashwin Sukhniwas, Phase 1 Hinjewadi Rajiv Gandhi Infotech Park, Pune",30000,1150 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,2,Bachelors,Immediately
Pune,2,"Pride World City, Pride World City, Charholi BK, Pune",33000,800 sqft,Flat,Furnished,East,"Pool, Garden/Park, Main Road",2,2,Bachelors/Family,Immediately
Pune,3,"Pooja Park, Pooja Park, Bibwewadi, Pune",30000,900 sqft,Flat,Furnished,East,Main Road,2,,Bachelors/Family,Immediately
Pune,3,"Jhamtani Ace Augusta, Jhamtani Ace Augusta, Hinjawadi, Pune",26000,950 sqft,Flat,Semi-Furnished,East,Garden/Park,2,2,Bachelors,Immediately
Pune,1,"KUL Vtp Cygnus Nation R1 Tower 8, KUL Vtp Cygnus Nation R1 Tower 8, Vitthal Nagar Kharadi, Pune",24000,450 sqft,Flat,Semi-Furnished,East,,1,1,Bachelors/Family,Immediately
Pune,3,"B.U. Chrrysalis, Wagholi Pune",35000,2000 sqft,Villa,Semi-Furnished,North,Garden/Park,3,1,Bachelors,Immediately
Pune,2,"Suyog Space, Suyog Space, Wakad, Pune",27000,800 sqft,Flat,Unfurnished,East,Garden/Park,2,2,Bachelors/Family,From Feb '26
Pune,2,"Sukhwani Skylines, Sukhwani Skylines, Bhagwan Nagar, Pimpri Chinchwad, Pune",35000,750 sqft,Flat,Unfurnished,East,Garden/Park,2,1,Family,Immediately
Pune,2,"Ganga Constella, Ganga Constella, Kharadi, Pune",35000,800 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",2,2,Bachelors/Family,Immediately
Pune,3,"Austin County, Austin County, Ashok Nagar Tathawade, Pune",33000,956 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",2,2,Family,Immediately
Pune,2,"Koregaon Park, Pune",60000,650 sqft,Flat,Furnished,East,Garden/Park,2,2,Bachelors/Family,Immediately
Pune,2,"Pooja Heights, Pooja Heights, Gananjay Society, Kothrud, Pune",40000,1000 sqft,Flat,Semi-Furnished,East,,2,2,Bachelors/Family,Immediately
Pune,4,"Panchshil One North, Panchshil One North, Magarpatta, Pune",2 Lac,4600 sqft,Flat,Furnished,,Garden/Park,4,2,Bachelors,Immediately
Pune,3,"Amanora Elevate Towers, Amanora Elevate Towers, Amanora Park Town, Pune",60000,1250 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,2,Bachelors/Family,Immediately
Pune,2,Baner Pune,45000,850 sqft,House,Furnished,East,"Garden/Park, Pool, Main Road",2,2,Bachelors,Immediately
Pune,3,"Marvel Bounty, Marvel Bounty, Malwadi Hadapsar, Pune",70000,2000 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool",3,3,Family,Immediately
Pune,2,"Bhusari Colony, Kothrud, Pune",34000,1000 sqft,Flat,Furnished,,,2,2,Bachelors/Family,Immediately
Pune,2,"Magarpatta Annex, Magarpatta Annex, Hadapsar, Pune",40000,900 sqft,Flat,Furnished,East,"Garden/Park, Pool, Main Road",2,1,Bachelors,Immediately
Pune,3,"Mantra Mirari, Mantra Mirari, Mundhwa, Pune",55000,1560 sqft,Flat,Unfurnished,West,Garden/Park,3,2,Bachelors,Immediately
Pune,3,"Lodha Belmondo St Andrews E, Lodha Belmondo St Andrews E, Gahunje, Pune",99000,1750 sqft,Flat,Unfurnished,East,"Pool, Garden/Park",4,2,Bachelors,Immediately
Pune,2,"Pride World City Long Island, Pride World City Long Island, Charholi BK, Pune",25000,1042 sqft,Flat,Semi-Furnished,,,2,,Bachelors/Family,Immediately
Pune,3,"Kolte Patil Life Republic, Kolte Patil Life Republic, Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune",29900,1200 sqft,Flat,Semi-Furnished,East,Garden/Park,3,3,Bachelors/Family,Immediately
Pune,3,"Qubix Blueridge SEZ, Qubix Blueridge SEZ, Hinjawadi, Pune",47000,1335 sqft,Flat,Unfurnished,East,"Pool, Garden/Park",3,2,Bachelors,Immediately
Pune,1,"Trendy Tower, Trendy Tower, Sector R3 Amanora Park Town, Pune",26000,480 sqft,Flat,Unfurnished,East,Garden/Park,2,1,Bachelors/Family,Immediately
Pune,3,"Suyog Space, Suyog Space, Choudhary Park Shankar Kalat Nagar, Pune",40000,1070 sqft,Flat,Semi-Furnished,,,3,2,Bachelors/Family,From Feb '26
Pune,3,"Gahunje, Pune",75000,1750 sqft,Flat,Semi-Furnished,East,Garden/Park,3,2,Family,Immediately
Pune,3,"Majestique Marbella, Majestique Marbella, Kharadi, Pune",45000,1050 sqft,Flat,Unfurnished,East,"Garden/Park, Main Road",3,2,Bachelors/Family,Immediately
Pune,3,"Marvel Zephyr, Marvel Zephyr, Kharadi, Pune",87000,2245 sqft,Flat,Furnished,East,"Garden/Park, Main Road",4,3,Bachelors/Family,Immediately
Pune,2,"Amanora Aspire Towers, Amanora Aspire Towers, Amanora Park Town, Pune",50000,1135 sqft,Flat,Furnished,East,Garden/Park,2,2,Bachelors,Immediately
Pune,2,"Majestique Signature Towers, Majestique Signature Towers, Balewadi, Pune",40000,840 sqft,Flat,Semi-Furnished,East,"Pool, Garden/Park, Main Road",2,2,Bachelors,Immediately
Pune,2,"Sancheti Mount N Glory , Sancheti Mount N Glory, Kharadi, Pune",45000,750 sqft,Flat,Furnished,East,Garden/Park,2,2,Bachelors/Family,From Feb '26
Pune,3,"Bhosale Nagar, Pune",40000,1050 sqft,Flat,Unfurnished,East,Main Road,3,1,Family,Immediately
Pune,3,"Gera Song of Joy, Gera Song of Joy, Kharadi, Pune",65000,1430 sqft,Flat,Furnished,East,Garden/Park,3,1,Bachelors,Immediately
Pune,2,"Hadapsar Gaon, Hadapsar, Pune",22000,900 sqft,Flat,Unfurnished,East,"Garden/Park, Main Road",2,2,Bachelors/Family,Immediately
Pune,1,"Bavdhan, Pune",17000,450 sqft,Flat,Unfurnished,East,"Pool, Garden/Park",1,,Bachelors,Immediately
Pune,2,"Godrej Green Vistas, Godrej Green Vistas, Mahalunge, Pune",24000,865 sqft,Flat,Semi-Furnished,,,2,2,Bachelors/Family,Immediately
Pune,3,"Lunkad Amazon, Lunkad Amazon, Viman Nagar, Pune",55000,1150 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,2,Family,Immediately
Pune,3,"Kumar Sansar, Kumar Sansar, Kausar Baugh, Pune",25000,1260 sqft,Flat,Unfurnished,East,"Garden/Park, Pool, Main Road",3,1,Family,Immediately
Pune,2,"Kolte Patil Life Republic, Kolte Patil Life Republic, Hinjawadi, Pune",21000,650 sqft,Flat,Semi-Furnished,East,"Pool, Garden/Park, Main Road",2,2,Bachelors,Immediately
Pune,2,"Mantra Insignia, Mantra Insignia, Keshav Nagar Mundhwa, Pune",28000,770 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",2,2,Bachelors/Family,Immediately
Pune,3,"Nahar F Residences, Nahar F Residences, Balewadi, Pune",50000,1350 sqft,Flat,Unfurnished,East,Garden/Park,3,1,Bachelors,Immediately
Pune,2,"Vascon Forest County, Vascon Forest County, EON Free Zone, Kharadi, Pune",48000,1050 sqft,Flat,Semi-Furnished,East,Garden/Park,2,2,Bachelors/Family,Immediately
Pune,3,"Kolte Patil Tuscan Estate, Kolte Patil Tuscan Estate, Kharadi, Pune",65000,1350 sqft,Flat,Semi-Furnished,North,"Pool, Garden/Park, Main Road",3,2,Bachelors,Immediately
Pune,5,"Yoo Pune, Yoo Pune, One North, Pune",3.5 Lac,4250 sqft,Flat,Semi-Furnished,East,Garden/Park,6,1,Bachelors/Family,Immediately
Pune,2,"Rahul Arcus, Rahul Arcus, Baner, Pune",45000,1250 sqft,Flat,Furnished,East,"Pool, Garden/Park, Main Road",2,,Bachelors,Immediately
Pune,3,"Unique Youtopia, Unique Youtopia, Kharadi, Pune",45000,1100 sqft,Flat,Semi-Furnished,North - East,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Pune,2,"Majestique Rhythm County, Majestique Rhythm County, Handewadi, Pune",20000,724 sqft,Flat,Unfurnished,East,"Garden/Park, Pool",2,2,Bachelors/Family,Immediately
Pune,2,"Gera World of Joy, Gera World of Joy, Kharadi, Pune",37000,740 sqft,Flat,Semi-Furnished,East,"Pool, Main Road, Garden/Park",2,2,Bachelors,Immediately
Pune,2,"Marvel Arco, Marvel Arco, Hadapsar, Pune",50000,1050 sqft,Flat,Furnished,East,"Garden/Park, Pool",2,1,Bachelors,Immediately
Pune,2,"Majestique Towers, Majestique Towers, Wagholi, Pune",39000,828 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Pune,3,"Nyati Elan Central II, Nyati Elan Central II, Wagholi, Pune",34000,1285 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,2,Bachelors/Family,Immediately
Pune,4,"St Patrick Town, Hadapsar Pune",2.3 Lac,3000 sqft,House,Semi-Furnished,East,Garden/Park,4,3,Bachelors/Family,Immediately
Pune,2,"Atria Dhanashree Aangan, Atria Dhanashree Aangan, Handewadi, Pune",18000,624 sqft,Flat,Semi-Furnished,North,Main Road,2,1,Bachelors,From Feb '26
Pune,3,"Shubh Nirvana, Shubh Nirvana, Clover Park, Viman Nagar, Pune",60000,1247 sqft,Flat,Semi-Furnished,East,Garden/Park,3,2,Bachelors/Family,Immediately
Pune,3,"Silver Leaf, Silver Leaf, Senapati Bapat Road, Pune",90000,1750 sqft,Flat,Unfurnished,East,"Pool, Main Road",3,1,Bachelors/Family,Immediately
Pune,2,"Ganga Nebula, Ganga Nebula, Viman Nagar, Pune",47000,1050 sqft,Flat,Unfurnished,East,"Garden/Park, Main Road",2,1,Bachelors,Immediately
Pune,3,"Paranjape Abhiruchi Parisar, Paranjape Abhiruchi Parisar, Narhe Road, Pune",25000,1082 sqft,Flat,Semi-Furnished,East,Main Road,3,3,Bachelors/Family,Immediately
Pune,3,"Spandan Sparsh, Spandan Sparsh, Wagholi, Pune",19000,1000 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,2,Bachelors,Immediately
Pune,3,"Mantra Mirari, Mantra Mirari, Mundhwa, Pune",47000,1156 sqft,Flat,Unfurnished,East,"Garden/Park, Pool",3,2,Bachelors/Family,Immediately
Pune,4,"Paranjape Forest Trails, Bhugaon, Bavdhan Pune",75000,2250 sqft,Villa,Furnished,North,"Garden/Park, Main Road",4,3,Family,Immediately
Pune,3,"Pan Card Club Road, Pune",1.2 Lac,1260 sqft,Flat,Furnished,East,,3,2,Family,Immediately
Pune,2,"VTP Beaumonde, VTP Beaumonde, Manjari Khurd, Pune",22000,850 sqft,Flat,Semi-Furnished,,"Garden/Park, Pool, Main Road",2,2,Bachelors/Family,Immediately
Pune,2,"Acolade, Acolade, Tukaram Nagar Kharadi, Pune",58000,1050 sqft,Flat,Furnished,East,"Garden/Park, Pool, Main Road",2,1,Bachelors/Family,Immediately
Pune,1,"Pride Purple Aashiyana, Pride Purple Aashiyana, Dhanori, Pune",20000,464 sqft,Flat,Unfurnished,East,"Garden/Park, Pool, Main Road",1,1,Bachelors,From Feb '26
Pune,3,"Lodha Bella Vita, Lodha Bella Vita, NIBM Road, Pune",51000,1550 sqft,Flat,Semi-Furnished,East,"Pool, Garden/Park, Main Road",3,3,Bachelors,Immediately
Pune,2,"Kolte Patil Life Republic, Kolte Patil Life Republic, Hinjawadi Village, Pune",23000,800 sqft,Flat,Unfurnished,East,Main Road,2,2,Bachelors/Family,Immediately
Pune,3,"Kalpataru Exquisite, Kalpataru Exquisite, Wakad, Pune",42000,1050 sqft,Flat,Unfurnished,East,"Garden/Park, Pool, Main Road",2,2,Family,Immediately
Pune,3,"Skyi Songbirds, Skyi Songbirds, Songbirds Society, Pune",31000,1289 sqft,Flat,Semi-Furnished,West,"Garden/Park, Main Road",2,2,Family,Immediately
Pune,4,Baner Pune,1.5 Lac,4000 sqft,House,Furnished,East,"Garden/Park, Pool, Main Road",4,2,Family,Immediately
Pune,4,"Vascon Windermere, Vascon Windermere, Koregaon Park, Pune",2.9 Lac,3800 sqft,Flat,Semi-Furnished,North,"Garden/Park, Pool, Main Road",4,2,Family,Immediately
Pune,3,"Krishna Amorapolis, Krishna Amorapolis, Siddartha Nagar Dhanori, Pune",30000,960 sqft,Flat,Unfurnished,East,"Garden/Park, Pool, Main Road",3,2,Bachelors/Family,Immediately
Pune,2,"Daffodils, Daffodils, Magarpatta, Pune",40000,850 sqft,Flat,Furnished,East,Garden/Park,2,1,Bachelors,Immediately
Pune,2,"Rohan Mithila, Rohan Mithila, Mhada Colony-Viman Nagar, Viman Nagar, Pune",60000,850 sqft,Flat,Furnished,East,Garden/Park,2,2,Bachelors/Family,Immediately
Pune,1,"Vishal Nagar, Pimpri Chinchwad, Pune",20000,500 sqft,Flat,Furnished,,Main Road,1,1,Bachelors/Family,Immediately
Pune,2,"Balewadi Apartments, Balewadi Apartments, Patil Nagar Balewadi, Pune",27000,1080 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Family,Immediately
Pune,3,"Marvel Enigma, Marvel Enigma, Kharadi, Pune",65000,1400 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool",3,2,Bachelors/Family,Immediately
Pune,2,"Excellaa Panama Park, Excellaa Panama Park, Dhanori, Pune",22000,850 sqft,Flat,Semi-Furnished,East,Garden/Park,2,1,Bachelors,Immediately
Pune,3,"Unique Youtopia, Unique Youtopia, Kharadi, Pune",37000,1100 sqft,Flat,Semi-Furnished,East,"Main Road, Garden/Park, Pool",2,1,Bachelors,Immediately
Pune,3,"Kalpataru Jade Residences, Kalpataru Jade Residences, Baner, Pune",90000,1370 sqft,Flat,Furnished,East,"Main Road, Garden/Park",3,2,Family,Immediately
Pune,4,"Yoopune, Yoopune, Hadapsar, Pune",3.5 Lac,4000 sqft,Flat,Furnished,East,Garden/Park,4,2,Bachelors/Family,Immediately
Pune,2,"Pride Manhattan, Pride Manhattan, Lohegaon, Pune",24000,726 sqft,Flat,Semi-Furnished,East,Garden/Park,2,2,Bachelors/Family,Immediately
Pune,3,"Parth Eurus, Parth Eurus, Pashan, Pune",45000,1158 sqft,Flat,Unfurnished,East,Main Road,3,2,Bachelors,Immediately
Pune,3,"Gera World of Joy, Kharadi Pune",52000,975 sqft,Villa,Semi-Furnished,East,"Garden/Park, Main Road",3,2,Bachelors/Family,Immediately
Pune,3,"Agarwal Sai Sanskruti, Agarwal Sai Sanskruti, Wagholi, Pune",27500,855 sqft,Flat,Semi-Furnished,East,Garden/Park,2,2,Bachelors,Immediately
Pune,3,"Goel Ganga Serio, Goel Ganga Serio, Kharadi, Pune",58000,1155 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,3,Bachelors/Family,Immediately
Pune,1,"Yashwin 2, Yashwin 2, Sus, Pune",21000,504 sqft,Flat,Semi-Furnished,East,"Main Road, Garden/Park",1,2,Bachelors,From Feb '26
Pune,2,"Trillium, Trillium, Magarpatta, Pune",33000,850 sqft,Flat,Unfurnished,East,Garden/Park,2,1,Bachelors/Family,Immediately
Pune,2,"Phase 3 Hinjewadi Rajiv Gandhi Infotech Park, Pune",20050,400 sqft,Flat,Furnished,East,"Garden/Park, Pool, Main Road",1,1,Bachelors/Family,Immediately
Pune,3,"R7 LIFE REPUBLIC, R7 LIFE REPUBLIC, Hinjawadi, Pune",42000,1200 sqft,Flat,Furnished,,Main Road,3,2,Bachelors,Immediately
Pune,2,"Dhanori, Pune",30000,698 sqft,Flat,Furnished,East,,2,1,Bachelors,Immediately
Pune,2,"Fifth Avenue, Fifth Avenue, Sai Colony Hadapsar, Pune",25000,971 sqft,Flat,Furnished,East,,2,,Family,Immediately
Pune,3,"Runwal The Central Park, Runwal The Central Park, Chinchwad, Pimpri Chinchwad, Pune",40000,964 sqft,Flat,Unfurnished,East,,3,3,Bachelors/Family,Immediately
Pune,2,"Geet Siddhi, Geet Siddhi, Moshi, Pune",20000,1154 sqft,Flat,Semi-Furnished,East,Main Road,2,3,Bachelors,Immediately
Pune,2,"Kumar Park Infinia, Kumar Park Infinia, Fursungi, Pune",24000,940 sqft,Flat,Semi-Furnished,,Garden/Park,2,,Bachelors/Family,Immediately
